Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
0;650650;0.4045885931242834;2.4766061497757916;17.737440358151286;-0.07184490597884151;1
0;660660;0.42820975137564143;2.477376404936162;18.330944673514978;-0.16314067442853544;1
0;670670;0.45183090962699934;2.4781466600965323;18.924448988878662;-0.25443644287822875;1
0;680680;0.4754520678783572;2.4789169152569026;19.517953304242347;-0.3457322113279221;1
0;690690;0.49907322612971505;2.4796871704172734;20.111457619606036;-0.4370279797776154;1
0;700700;0.522694384381073;2.4804574255776437;20.70496193496972;-0.5283237482273088;1
0;710710;0.546315542632431;2.481227680738014;21.29846625033341;-0.6196195166770027;1
0;720720;0.5699367008837888;2.4819979358983844;21.891970565697097;-0.710915285126696;1
0;730730;0.5890161735362266;2.4823489206153435;22.195197711185603;-0.722354637570951;1
0;740740;0.6080834428435781;2.4826987787677717;22.49764489240809;-0.7335794187110847;1
0;750750;0.6271507121509295;2.4830486369202003;22.80009207363058;-0.7448041998512183;1
0;760760;0.6462179814582811;2.483398495072629;23.102539254853067;-0.7560289809913519;1
0;770770;0.6652852507656327;2.483748353225057;23.404986436075557;-0.7672537621314856;1
0;780780;0.6843525200729842;2.4840982113774857;23.707433617298044;-0.7784785432716192;1
0;790790;0.7034197893803357;2.4844480695299143;24.00988079852053;-0.7897033244117528;1
0;800800;0.7224870586876874;2.484797927682343;24.31232797974302;-0.8009281055518865;1
0;810810;0.7415543279950388;2.485147785834771;24.614775160965507;-0.8121528866920202;1
0;820820;0.7606215973023903;2.4854976439871996;24.917222342187994;-0.8233776678321538;1
0;830830;0.7796888666097418;2.4858475021396282;25.21966952341048;-0.8346024489722874;1
0;840840;0.7974202785000906;2.4859999999999998;25.503121437481518;-0.8263094112744536;1
0;850850;0.81411948986149;2.4859999999999998;25.771895943206644;-0.8029351959957884;1
0;860860;0.8308187012228895;2.4859999999999998;26.040670448931774;-0.7795609807171234;1
0;870870;0.8475179125842889;2.4859999999999998;26.3094449546569;-0.7561867654384583;1
0;880880;0.8642171239456883;2.4859999999999998;26.578219460382027;-0.7328125501597933;1
0;890890;0.8809163353070877;2.4859999999999998;26.846993966107153;-0.7094383348811283;1
0;900900;0.8976155466684873;2.4859999999999998;27.115768471832283;-0.6860641196024628;1
0;910910;0.9143147580298867;2.4859999999999998;27.38454297755741;-0.6626899043237978;1
0;920920;0.9310139693912862;2.4859999999999998;27.653317483282535;-0.6393156890451327;1
0;930930;0.9477131807526856;2.4859999999999998;27.92209198900766;-0.6159414737664677;1
0;940940;0.964412392114085;2.4859999999999998;28.19086649473279;-0.5925672584878026;1
0;950950;0.9811116034754844;2.4859999999999998;28.459641000457918;-0.5691930432091376;1
0;960960;0.9978108148368838;2.4859999999999998;28.728415506183044;-0.5458188279304724;1
0;970970;1.0151065810389102;2.485938736370354;28.932498120615186;-0.5354305162110136;1
0;980980;1.0333360466679378;2.4857815858045864;29.035328045909115;-0.5453671266723613;1
0;990990;1.0515655122969654;2.4856244352388193;29.138157971203043;-0.555303737133709;1
1;1001;1.0697949779259932;2.4854672846730517;29.240987896496975;-0.5652403475950568;1
1;11011;1.0880244435550206;2.485310134107284;29.343817821790903;-0.5751769580564045;1
1;21021;1.1062539091840482;2.4851529835415165;29.446647747084835;-0.5851135685177522;1
1;31031;1.1244833748130758;2.4849958329757493;29.549477672378764;-0.5950501789790998;1
1;41041;1.1427128404421034;2.4848386824099817;29.652307597672692;-0.6049867894404476;1
1;51051;1.160942306071131;2.484681531844214;29.755137522966624;-0.6149233999017952;1
1;61061;1.1791717717001584;2.484524381278447;29.857967448260553;-0.6248600103631429;1
1;71071;1.197401237329186;2.4843672307126794;29.96079737355448;-0.6347966208244906;1
1;81081;1.2156307029582136;2.484210080146912;30.063627298848413;-0.6447332312858383;1
1;91091;1.2338601685872412;2.4840529295811447;30.16645722414234;-0.654669841747186;1
1;101101;1.2476553451048356;2.4836937861958064;30.150738413245463;-0.6583331931736103;1
1;111111;1.2591985273029498;2.4832320589078822;30.074813541405263;-0.6588106125698359;1
1;121121;1.270741709501064;2.4827703316199576;29.998888669565062;-0.6592880319660616;1
1;131131;1.282284891699178;2.482308604332033;29.92296379772486;-0.6597654513622871;1
1;141141;1.293828073897292;2.4818468770441084;29.84703892588466;-0.6602428707585128;1
1;151151;1.3053712560954063;2.481385149756184;29.771114054044457;-0.6607202901547384;1
1;161161;1.3169144382935203;2.4809234224682593;29.695189182204256;-0.6611977095509641;1
1;171171;1.3284576204916343;2.4804616951803347;29.619264310364056;-0.6616751289471898;1
1;181181;1.3400008026897485;2.47999996789241;29.543339438523855;-0.6621525483434154;1
1;191191;1.3515439848878625;2.4795382406044855;29.467414566683654;-0.6626299677396411;1
1;201201;1.3630871670859768;2.4790765133165613;29.391489694843454;-0.6631073871358667;1
1;211211;1.3746303492840908;2.4786147860286367;29.315564823003253;-0.6635848065320924;1
1;221221;1.386173531482205;2.478153058740712;29.23963995116305;-0.664062225928318;1
1;231231;1.4008734060353574;2.4773204121227903;29.025287584505513;-0.6901959227537713;1
1;241241;1.4171385821426836;2.4763038386160825;28.74229350417825;-0.7290517370418863;1
1;251251;1.4334037582500097;2.4752872651093747;28.459299423850986;-0.7679075513300013;1
1;261261;1.449668934357336;2.474270691602667;28.176305343523726;-0.8067633656181163;1
1;271271;1.465934110464662;2.4732541180959586;27.893311263196463;-0.8456191799062314;1
1;281281;1.4821992865719882;2.472237544589251;27.6103171828692;-0.8844749941943464;1
1;291291;1.4984644626793142;2.471220971082543;27.327323102541936;-0.9233308084824615;1
1;301301;1.5147296387866405;2.470204397575835;27.044329022214672;-0.9621866227705765;1
1;311311;1.5249286026658964;2.469151599673564;26.805417328591115;-0.9945167348939755;1
1;321321;1.5336009033841482;2.4680896852999004;26.577599700473257;-1.0252045455745635;1
1;331331;1.5422732041024;2.467027770926237;26.3497820723554;-1.0558923562551519;1
1;341341;1.5509455048206517;2.4659658565525735;26.121964444237545;-1.0865801669357398;1
1;351351;1.5596178055389036;2.46490394217891;25.894146816119687;-1.117267977616328;1
1;361361;1.5682901062571553;2.4638420278052466;25.666329188001832;-1.1479557882969158;1
1;371371;1.5769624069754071;2.462780113431583;25.438511559883974;-1.1786435989775037;1
1;381381;1.5856347076936588;2.4617181990579193;25.21069393176612;-1.2093314096580918;1
1;391391;1.5943070084119106;2.460656284684256;24.982876303648265;-1.2400192203386797;1
1;401401;1.6029793091301625;2.4595943703105925;24.755058675530403;-1.270707031019268;1
1;411411;1.6116516098484142;2.458532455936929;24.52724104741255;-1.3013948416998562;1
1;421421;1.6218025985474824;2.457243139319894;24.209364789645903;-1.3215315433584436;1
1;431431;1.6334406467390898;2.455725133034032;23.80092004018817;-1.331057401464143;1
1;441441;1.6450786949306972;2.45420712674817;23.392475290730438;-1.3405832595698426;1
1;451451;1.6567167431223044;2.452689120462308;22.984030541272706;-1.350109117675542;1
1;461461;1.6683547913139118;2.451171114176446;22.575585791814976;-1.3596349757812414;1
1;471471;1.679992839505519;2.4496531078905845;22.167141042357244;-1.369160833886941;1
1;481481;1.6916308876971264;2.4481351016047226;21.75869629289951;-1.3786866919926404;1
1;491491;1.7032689358887338;2.4466170953188606;21.35025154344178;-1.38821255009834;1
1;501501;1.7117664365629093;2.445163014097131;21.041502077259274;-1.4099652769152702;1
1;511511;1.7181127622124113;2.443752719508353;20.801040704878584;-1.4400930193801325;1
1;521521;1.724459087861913;2.4423424249195747;20.5605793324979;-1.4702207618449947;1
1;531531;1.730805413511415;2.4409321303307965;20.32011796011721;-1.500348504309857;1
1;541541;1.737151739160917;2.4395218357420183;20.07965658773652;-1.530476246774719;1
1;551551;1.7434980648104188;2.43811154115324;19.83919521535583;-1.5606039892395813;1
1;561561;1.7498443904599208;2.436701246564462;19.59873384297514;-1.5907317317044436;1
1;571571;1.7561907161094226;2.435290951975684;19.358272470594454;-1.6208594741693059;1
1;581581;1.7625370417589246;2.4338806573869056;19.117811098213764;-1.650987216634168;1
1;591591;1.7688833674084266;2.4324703627981275;18.877349725833067;-1.681114959099031;1
1;601601;1.7752296930579285;2.4310600682093493;18.636888353452377;-1.7112427015638931;1
1;611611;1.7814390683865893;2.4295203105378036;18.37253263962184;-1.7379448247213516;1
1;621621;1.787233921309426;2.427588692896858;18.03585332813536;-1.7542782539756478;1
1;631631;1.7930287742322626;2.425657075255913;17.699174016648875;-1.7706116832299443;1
1;641641;1.7988236271550995;2.423725457614967;17.362494705162394;-1.7869451124842406;1
1;651651;1.8046184800779361;2.4217938399740215;17.02581539367591;-1.8032785417385369;1
1;661661;1.8104133330007728;2.4198622223330757;16.689136082189425;-1.8196119709928331;1
1;671671;1.8162081859236097;2.4179306046921303;16.352456770702943;-1.8359454002471294;1
1;681681;1.8220030388464463;2.415998987051185;16.01577745921646;-1.8522788295014259;1
1;691691;1.827797891769283;2.414067369410239;15.679098147729977;-1.8686122587557221;1
1;701701;1.8317679299016794;2.412629843672117;15.489518411737558;-1.8586608429598788;1
1;711711;1.8356720236527413;2.411210173217185;15.305254497685702;-1.8477595566049092;1
1;721721;1.8395761174038032;2.4097905027622537;15.120990583633844;-1.8368582702499394;1
1;731731;1.8434802111548652;2.408370832307322;14.936726669581988;-1.8259569838949699;1
1;741741;1.847384304905927;2.4069511618523904;14.75246275553013;-1.8150556975400003;1
1;751751;1.851288398656989;2.4055314913974586;14.568198841478274;-1.8041544111850307;1
1;761761;1.855192492408051;2.404111820942527;14.383934927426418;-1.7932531248300612;1
1;771771;1.8590965861591129;2.4026921504875953;14.19967101337456;-1.7823518384750916;1
1;781781;1.8630006799101748;2.401272480032664;14.015407099322704;-1.771450552120122;1
1;791791;1.8669047736612367;2.399852809577732;13.831143185270847;-1.7605492657651522;1
1;801801;1.870808867412299;2.3984331391228007;13.646879271218985;-1.7496479794101825;1
1;811811;1.8741618433512752;2.3969190783243626;13.474535634167555;-1.750738164282281;1
1;821821;1.8772728495951068;2.3953635752024467;13.307425625441288;-1.757093235488154;1
1;831831;1.8803838558389385;2.393808072080531;13.140315616715021;-1.7634483066940274;1
1;841841;1.88349486208277;2.392252568958615;12.973205607988755;-1.7698033778999007;1
1;851851;1.8866058683266018;2.390697065836699;12.806095599262488;-1.7761584491057738;1
1;861861;1.8897168745704334;2.389141562714783;12.63898559053622;-1.7825135203116471;1
1;871871;1.8928278808142651;2.3875860595928677;12.471875581809954;-1.7888685915175204;1
1;881881;1.8959388870580967;2.386030556470952;12.304765573083687;-1.7952236627233937;1
1;891891;1.8990498933019284;2.384475053349036;12.13765556435742;-1.8015787339292668;1
1;901901;1.90216089954576;2.38291955022712;11.970545555631151;-1.8079338051351401;1
1;911911;1.9052719057895917;2.381364047105204;11.803435546904884;-1.8142888763410134;1
1;921921;1.9083829120334233;2.3798085439832883;11.636325538178617;-1.8206439475468867;1
1;931931;1.911493918277255;2.3782530408613725;11.46921552945235;-1.8269990187527598;1
1;941941;1.9163385062580078;2.3755208535668526;11.294783304451645;-1.7863442462513495;1
1;951951;1.9215198924933123;2.372560061432393;11.118928527743018;-1.7365564556924984;1
1;961961;1.9267012787286166;2.3695992692979333;10.94307375103439;-1.6867686651336475;1
1;971971;1.9318826649639211;2.3666384771634736;10.767218974325763;-1.6369808745747965;1
1;981981;1.9370640511992256;2.363677685029014;10.591364197617136;-1.5871930840159454;1
1;991991;1.94224543743453;2.3607168928945543;10.415509420908508;-1.5374052934570945;1
2;2002;1.9474268236698344;2.3577561007600947;10.239654644199879;-1.4876175028982435;1
2;12012;1.9526082099051387;2.354795308625635;10.063799867491252;-1.4378297123393926;1
2;22022;1.9563656656195718;2.352554315454706;9.949256711202016;-1.399328045311459;1
2;32032;1.9596001599625887;2.3505776800228624;9.85723123300753;-1.3649713885583872;1
2;42042;1.9628346543056054;2.348601044591019;9.765205754813044;-1.3306147318053156;1
2;52052;1.9660691486486224;2.3466244091591753;9.673180276618558;-1.2962580750522439;1
2;62062;1.9693036429916393;2.3446477737273317;9.581154798424071;-1.2619014182991724;1
2;72072;1.972538137334656;2.342671138295488;9.489129320229587;-1.2275447615461006;1
2;82082;1.975772631677673;2.340694502863644;9.3971038420351;-1.193188104793029;1
2;92092;1.9790071260206896;2.3387178674318005;9.305078363840614;-1.1588314480399573;1
2;102102;1.9822416203637065;2.336741231999957;9.213052885646128;-1.1244747912868858;1
2;112112;1.9854761147067235;2.3347645965681134;9.121027407451642;-1.0901181345338142;1
2;122122;1.9887106090497402;2.33278796113627;9.029001929257156;-1.0557614777807425;1
2;132132;1.9918593369745374;2.3307914309665505;8.961721986627689;-1.036531498744644;1
2;142142;1.9949512111382954;2.328781712760108;8.91084562939922;-1.0273288536941776;1
2;152152;1.9980430853020532;2.326771994553665;8.859969272170753;-1.0181262086437113;1
2;162162;2.001134959465811;2.3247622763472227;8.809092914942285;-1.008923563593245;1
2;172172;2.004226833629569;2.32275255814078;8.758216557713817;-0.9997209185427787;1
2;182182;2.0073187077933268;2.3207428399343373;8.70734020048535;-0.9905182734923125;1
2;192192;2.010410581957085;2.318733121727895;8.656463843256882;-0.9813156284418462;1
2;202202;2.0135024561208428;2.316723403521452;8.605587486028414;-0.9721129833913799;1
2;212212;2.0165943302846006;2.3147136853150094;8.554711128799946;-0.9629103383409136;1
2;222222;2.019686204448359;2.312703967108567;8.503834771571478;-0.9537076932904472;1
2;232232;2.0227780786121166;2.310694248902124;8.45295841434301;-0.9445050482399807;1
2;242242;2.0258699527758743;2.3086845306956816;8.402082057114542;-0.9353024031895144;1
2;252252;2.0289618269396326;2.3066748124892387;8.351205699886075;-0.9260997581390481;1
2;262262;2.032216458464787;2.3045895264314993;8.325571195577517;-0.9135923493872787;1
2;272272;2.035553365987992;2.3024660398258234;8.312696781650148;-0.89941433889122;1
2;282282;2.0388902735111967;2.3003425532201476;8.29982236772278;-0.8852363283951613;1
2;292292;2.0422271810344017;2.2982190666144717;8.28694795379541;-0.8710583178991026;1
2;302302;2.0455640885576067;2.296095580008796;8.274073539868041;-0.856880307403044;1
2;312312;2.0489009960808118;2.29397209340312;8.261199125940673;-0.8427022969069853;1
2;322322;2.0522379036040164;2.291848606797444;8.248324712013305;-0.8285242864109266;1
2;332332;2.0555748111272214;2.289725120191768;8.235450298085937;-0.8143462759148679;1
2;342342;2.0589117186504264;2.287601633586092;8.222575884158568;-0.8001682654188093;1
2;352352;2.0622486261736315;2.285478146980416;8.209701470231199;-0.7859902549227505;1
2;362362;2.065585533696836;2.2833546603747403;8.19682705630383;-0.7718122444266918;1
2;372372;2.068922441220041;2.2812311737690645;8.183952642376461;-0.7576342339306331;1
2;382382;2.072259348743246;2.2791076871633886;8.171078228449092;-0.7434562234345744;1
2;392392;2.0755440828113336;2.276996346172633;8.147031960475411;-0.7185250298009991;1
2;402402;2.078771923890415;2.27489824947123;8.110803248996454;-0.6818679359245788;1
2;412412;2.0819997649694963;2.272800152769827;8.074574537517497;-0.6452108420481586;1
2;422422;2.0852276060485773;2.2707020560684246;8.03834582603854;-0.6085537481717384;1
2;432432;2.0884554471276586;2.2686039593670215;8.002117114559583;-0.5718966542953181;1
2;442442;2.09168328820674;2.266505862665619;7.965888403080627;-0.5352395604188978;1
2;452452;2.0949111292858213;2.264407765964216;7.929659691601669;-0.49858246654247657;1
2;462462;2.0981389703649023;2.2623096692628133;7.893430980122712;-0.4619253726660563;1
2;472472;2.1013668114439836;2.2602115725614103;7.857202268643756;-0.425268278789636;1
2;482482;2.104594652523065;2.2581134758600077;7.820973557164799;-0.3886111849132158;1
2;492492;2.107822493602146;2.2560153791586046;7.784744845685842;-0.3519540910367955;1
2;502502;2.1110503346812273;2.253917282457202;7.748516134206885;-0.31529699716037524;1
2;512512;2.1142239488540446;2.251855091917971;7.71332793454822;-0.28250245373163824;1
2;522522;2.1168225624424344;2.2501736360666595;7.689172909119687;-0.2906648617098271;1
2;532532;2.1194211760308246;2.2484921802153486;7.6650178836911556;-0.29882726968801593;1
2;542542;2.122019789619215;2.246810724364037;7.640862858262624;-0.3069896776662048;1
2;552552;2.1246184032076045;2.245129268512726;7.616707832834092;-0.3151520856443937;1
2;562562;2.1272170167959947;2.243447812661415;7.592552807405561;-0.3233144936225825;1
2;572572;2.129815630384385;2.241766356810104;7.568397781977029;-0.33147690160077137;1
2;582582;2.1324142439727747;2.2400849009587924;7.544242756548497;-0.33963930957896027;1
2;592592;2.135012857561165;2.2384034451074815;7.520087731119966;-0.3478017175571491;1
2;602602;2.137611471149555;2.23672198925617;7.495932705691433;-0.3559641255353382;1
2;612612;2.1402100847379453;2.235040533404859;7.4717776802629015;-0.36412653351352703;1
2;622622;2.142808698326335;2.2333590775535477;7.44762265483437;-0.37228894149171593;1
2;632632;2.1454073119147252;2.2316776217022367;7.423467629405838;-0.3804513494699048;1
2;642642;2.148008452493538;2.2299936606298467;7.399311121632246;-0.3886070249627991;1
2;652652;2.151715270992586;2.2272135467555607;7.374506017730559;-0.39381691946997444;1
2;662662;2.155422089491634;2.2244334328812747;7.349700913828872;-0.39902681397714973;1
2;672672;2.1591289079906817;2.2216533190069887;7.324895809927184;-0.404236708484325;1
2;682682;2.16283572648973;2.2188732051327027;7.300090706025497;-0.4094466029915003;1
2;692692;2.166542544988778;2.2160930912584167;7.27528560212381;-0.4146564974986756;1
2;702702;2.1702493634878257;2.2133129773841307;7.250480498222122;-0.41986639200585096;1
2;712712;2.1739561819868736;2.2105328635098447;7.225675394320435;-0.42507628651302626;1
2;722722;2.1776630004859214;2.2077527496355587;7.200870290418748;-0.43028618102020155;1
2;732732;2.1810233353593595;2.2053177764270937;7.178194545534444;-0.440014755837529;1
2;742742;2.1837925468262953;2.2034716354491364;7.159151624434542;-0.45745249062779814;1
2;752752;2.186561758293231;2.201625494471179;7.140108703334641;-0.47489022541806725;1
2;762762;2.189330969760167;2.199779353493222;7.12106578223474;-0.49232796020833636;1
2;772772;2.1921001812271026;2.197933212515265;7.102022861134839;-0.5097656949986055;1
2;782782;2.194869392694039;2.1960870715373075;7.082979940034938;-0.5272034297888746;1
2;792792;2.1976386041609746;2.19424093055935;7.063937018935037;-0.5446411645791437;1
2;802802;2.2004078156279103;2.1923947895813933;7.044894097835135;-0.5620788993694128;1
2;812812;2.203177027094846;2.190548648603436;7.025851176735234;-0.5795166341596819;1
2;822822;2.205946238561782;2.1887025076254787;7.006808255635333;-0.596954368949951;1
2;832832;2.2087154500287176;2.1868563666475214;6.987765334535432;-0.6143921037402201;1
2;842842;2.21134109446457;2.1849941791515723;6.974778548176167;-0.6175784623517062;1
2;852852;2.21384252268939;2.1831181079829576;6.967031614625063;-0.6084343301982689;1
2;862862;2.21634395091421;2.1812420368143424;6.959284681073959;-0.5992901980448314;1
2;872872;2.2188453791390303;2.179365965645727;6.951537747522856;-0.590146065891394;1
2;882882;2.2213468073638505;2.177489894477112;6.943790813971752;-0.5810019337379566;1
2;892892;2.223848235588671;2.1756138233084967;6.936043880420648;-0.5718578015845192;1
2;902902;2.226349663813491;2.1737377521398815;6.928296946869545;-0.5627136694310817;1
2;912912;2.2288510920383113;2.1718616809712663;6.920550013318441;-0.5535695372776442;1
2;922922;2.2313525202631315;2.169985609802651;6.912803079767337;-0.5444254051242069;1
2;932932;2.2338539484879516;2.1681095386340363;6.905056146216234;-0.5352812729707694;1
2;942942;2.2363553767127717;2.166233467465421;6.89730921266513;-0.526137140817332;1
2;952952;2.2388568049375923;2.164357396296806;6.889562279114026;-0.5169930086638946;1
2;962962;2.2413582331624124;2.1624813251281907;6.881815345562923;-0.5078488765104572;1
2;972972;2.2438929798441705;2.1604619538766117;6.887115079484248;-0.508118429519019;1
2;982982;2.246439224684082;2.158393129944183;6.8969172021642615;-0.5116366335981142;1
2;992992;2.2489854695239933;2.156324306011755;6.906719324844273;-0.5151548376772093;1
3;3003;2.251531714363905;2.154255482079327;6.9165214475242855;-0.5186730417563044;1
3;13013;2.2540779592038165;2.152186658146899;6.926323570204298;-0.5221912458353994;1
3;23023;2.2566242040437277;2.150117834214471;6.9361256928843105;-0.5257094499144946;1
3;33033;2.2591704488836393;2.148049010282043;6.945927815564323;-0.5292276539935897;1
3;43043;2.261716693723551;2.145980186349615;6.955729938244335;-0.5327458580726848;1
3;53053;2.2642629385634625;2.143911362417187;6.965532060924348;-0.5362640621517799;1
3;63063;2.2668091834033737;2.141842538484759;6.97533418360436;-0.539782266230875;1
3;73073;2.2693554282432853;2.139773714552331;6.985136306284373;-0.5433004703099701;1
3;83083;2.271901673083197;2.137704890619903;6.994938428964385;-0.5468186743890652;1
3;93093;2.2744283940045835;2.1356251552459895;7.005659127467647;-0.5448473989552853;1
3;103103;2.276863652714595;2.1334943038747296;7.020683008039784;-0.5171599777125265;1
3;113113;2.2792989114246063;2.1313634525034697;7.035706888611922;-0.4894725564697677;1
3;123123;2.2817341701346177;2.12923260113221;7.050730769184059;-0.4617851352270088;1
3;133133;2.284169428844629;2.1271017497609495;7.065754649756197;-0.43409771398425;1
3;143143;2.2866046875546404;2.1249708983896896;7.080778530328335;-0.40641029274149115;1
3;153153;2.2890399462646522;2.1228400470184297;7.095802410900472;-0.3787228714987323;1
3;163163;2.2914752049746636;2.1207091956471698;7.11082629147261;-0.3510354502559735;1
3;173173;2.293910463684675;2.1185783442759094;7.125850172044747;-0.32334802901321463;1
3;183183;2.2963457223946864;2.1164474929046495;7.140874052616885;-0.2956606077704558;1
3;193193;2.2987809811046978;2.1143166415333896;7.1558979331890225;-0.26797318652769697;1
3;203203;2.301216239814709;2.1121857901621297;7.170921813761161;-0.2402857652849381;1
3;213213;2.303651498524721;2.1100549387908694;7.185945694333298;-0.21259834404217925;1
3;223223;2.306105708643484;2.107910982194961;7.200749343908876;-0.18601200357793315;1
3;233233;2.3090729297122805;2.1054122697159743;7.209591383228889;-0.1892317056958729;1
3;243243;2.3120401507810775;2.1029135572369877;7.218433422548903;-0.1924514078138126;1
3;253253;2.315007371849874;2.100414844758001;7.227275461868915;-0.19567110993175232;1
3;263263;2.3179745929186706;2.097916132279014;7.236117501188929;-0.19889081204969206;1
3;273273;2.320941813987467;2.0954174198000275;7.244959540508942;-0.20211051416763176;1
3;283283;2.323909035056264;2.092918707321041;7.253801579828956;-0.2053302162855715;1
3;293293;2.3268762561250607;2.0904199948420543;7.262643619148969;-0.20854991840351123;1
3;303303;2.329843477193857;2.0879212823630677;7.271485658468983;-0.21176962052145093;1
3;313313;2.332810698262654;2.0854225698840807;7.280327697788996;-0.21498932263939066;1
3;323323;2.3357779193314507;2.082923857405094;7.28916973710901;-0.2182090247573304;1
3;333333;2.3387451404002473;2.0804251449261075;7.298011776429023;-0.2214287268752701;1
3;343343;2.341712361469044;2.077926432447121;7.306853815749037;-0.22464842899320983;1
